Dates,D,InverseBook,,,,
2008-11-12 ,16:00:00 ,0.27219469819371,,,,
2008-11-13 ,16:00:00 ,1.42408950249358,,,,
2008-11-14 ,16:00:00 ,0.138499811430909,,,,
2008-11-17 ,16:00:00 ,-1.08888357043625,,,,
2008-11-18 ,16:00:00 ,2.24230521983979,,,,
2008-11-19 ,16:00:00 ,-0.174703286013175,,,,
2008-11-20 ,16:00:00 ,1.85896964029438,,,,
2008-11-21 ,16:00:00 ,2.69232319197249,,,,
2008-11-24 ,16:00:00 ,-1.2760372238091,,,,
2008-11-25 ,16:00:00 ,-0.405413889641886,,,,
2008-11-26 ,16:00:00 ,-2.00368256822856,,,,
2008-11-28 ,13:00:00 ,0.802295059895947,,,,
2008-12-01 ,16:00:00 ,-1.73745457733493,,,,
2008-12-02 ,16:00:00 ,3.20669819383161,,,,
2008-12-03 ,16:00:00 ,-0.394854592187224,,,,
2008-12-04 ,16:00:00 ,0.812605479550313,,,,
2008-12-05 ,16:00:00 ,-0.707231578398115,,,,
2008-12-08 ,16:00:00 ,-3.61271932538521,,,,
2008-12-09 ,16:00:00 ,-0.0889505580985516,,,,
2008-12-10 ,16:00:00 ,1.2711899645351,,,,
2008-12-11 ,16:00:00 ,-0.794145760199109,,,,
2008-12-12 ,16:00:00 ,0.0572410835924546,,,,
2008-12-15 ,16:00:00 ,1.00292368413292,,,,
2008-12-16 ,16:00:00 ,0.557476034876225,,,,
2008-12-17 ,16:00:00 ,-2.706851419633,,,,
2008-12-18 ,16:00:00 ,0.75457269719618,,,,
2008-12-19 ,16:00:00 ,0.000234238791552439,,,,
2008-12-22 ,16:00:00 ,-0.416336069722844,,,,
2008-12-23 ,16:00:00 ,1.1335770363756,,,,
2008-12-24 ,16:00:00 ,0.253652506181971,,,,
2008-12-26 ,16:00:00 ,0.18865191200329,,,,
2008-12-29 ,16:00:00 ,-0.517971093656745,,,,
2008-12-30 ,16:00:00 ,-0.503878045763439,,,,
2008-12-31 ,16:00:00 ,-0.536751645144614,,,,
2009-01-02 ,16:00:00 ,-0.764582860924751,,,,
2009-01-05 ,16:00:00 ,1.08658498182621,,,,
2009-01-06 ,16:00:00 ,-0.636578231659535,,,,
2009-01-07 ,16:00:00 ,-0.922853063358742,,,,
2009-01-08 ,16:00:00 ,1.15911785358518,,,,
2009-01-09 ,16:00:00 ,-0.474223426640496,,,,
2009-01-12 ,16:00:00 ,-0.854785581469588,,,,
2009-01-13 ,16:00:00 ,1.28197933569863,,,,
2009-01-14 ,16:00:00 ,-0.903571445840927,,,,
2009-01-15 ,16:00:00 ,0.423075868894856,,,,
2009-01-16 ,16:00:00 ,1.28643188208754,,,,
2009-01-20 ,16:00:00 ,0.181476020353825,,,,
2009-01-21 ,16:00:00 ,2.36458604708445,,,,
2009-01-22 ,16:00:00 ,-2.4788803907072,,,,
2009-01-23 ,16:00:00 ,0.860989656380952,,,,
2009-01-26 ,16:00:00 ,-0.536100788726698,,,,
2009-01-27 ,16:00:00 ,-0.352594252187816,,,,
2009-01-28 ,16:00:00 ,-0.239290811361534,,,,
2009-01-29 ,16:00:00 ,-2.11068212950136,,,,
2009-01-30 ,16:00:00 ,1.98741278701776,,,,
2009-02-02 ,16:00:00 ,0.685176941530402,,,,
2009-02-03 ,16:00:00 ,0.373288397027226,,,,
2009-02-04 ,16:00:00 ,2.34140793061223,,,,
2009-02-05 ,16:00:00 ,-0.32868217564323,,,,
2009-02-06 ,16:00:00 ,0.562307788071004,,,,
2009-02-09 ,16:00:00 ,0.324974487509249,,,,
2009-02-10 ,16:00:00 ,-2.01817051222881,,,,
2009-02-11 ,16:00:00 ,2.27954719950472,,,,
2009-02-12 ,16:00:00 ,-0.956744218812214,,,,
2009-02-13 ,16:00:00 ,1.19852877037556,,,,
2009-02-17 ,16:00:00 ,0.01023798698715,,,,
2009-02-18 ,16:00:00 ,2.19918232364948,,,,
2009-02-19 ,16:00:00 ,0.4212187184261,,,,
2009-02-20 ,16:00:00 ,0.738296756397208,,,,
2009-02-23 ,16:00:00 ,0.359984457136017,,,,
2009-02-24 ,16:00:00 ,0.116522302764632,,,,
2009-02-25 ,16:00:00 ,-1.01416373387823,,,,
2009-02-26 ,16:00:00 ,0.47975510844208,,,,
2009-02-27 ,16:00:00 ,-0.972849121250393,,,,
2009-03-02 ,16:00:00 ,1.73174989975194,,,,
2009-03-03 ,16:00:00 ,1.44187528570254,,,,
2009-03-04 ,16:00:00 ,1.63053206515014,,,,
2009-03-05 ,16:00:00 ,0.135844457848259,,,,
2009-03-06 ,16:00:00 ,2.52871326259057,,,,
2009-03-09 ,16:00:00 ,-0.588012097235604,,,,
2009-03-10 ,16:00:00 ,-0.353287414904038,,,,
2009-03-11 ,16:00:00 ,-1.32694354928649,,,,
2009-03-12 ,16:00:00 ,0.835744270790431,,,,
2009-03-13 ,16:00:00 ,-0.81488504994507,,,,
2009-03-16 ,16:00:00 ,-0.308959749797044,,,,
2009-03-17 ,16:00:00 ,-0.418294053018955,,,,
2009-03-18 ,16:00:00 ,-0.619577524750978,,,,
2009-03-19 ,16:00:00 ,-2.45257902879376,,,,
2009-03-20 ,16:00:00 ,1.67256217396243,,,,
2009-03-23 ,16:00:00 ,1.57653469011876,,,,
2009-03-24 ,16:00:00 ,-3.1691066123933,,,,
2009-03-25 ,16:00:00 ,1.83389290467939,,,,
2009-03-26 ,16:00:00 ,-0.80474049281277,,,,
2009-03-27 ,16:00:00 ,1.43518073210552,,,,
2009-03-30 ,16:00:00 ,-0.0156423763214053,,,,
2009-03-31 ,16:00:00 ,3.2302529622456,,,,
2009-04-01 ,16:00:00 ,-1.5878512293401,,,,
2009-04-02 ,16:00:00 ,-0.414616252075835,,,,
2009-04-03 ,16:00:00 ,-1.23886176056918,,,,
2009-04-06 ,16:00:00 ,-1.05888180589477,,,,
2009-04-07 ,16:00:00 ,0.652599529022698,,,,
2009-04-08 ,16:00:00 ,1.35740018046197,,,,
2009-04-09 ,16:00:00 ,0.553770185689904,,,,
2009-04-13 ,16:00:00 ,-3.40644639589971,,,,
2009-04-14 ,16:00:00 ,-1.20695496816402,,,,
2009-04-15 ,16:00:00 ,2.24663191662236,,,,
2009-04-16 ,16:00:00 ,-2.59461945831827,,,,
2009-04-17 ,16:00:00 ,0.34773948528661,,,,
2009-04-20 ,16:00:00 ,-1.68286832752248,,,,
2009-04-21 ,16:00:00 ,4.18220230950392,,,,
2009-04-22 ,16:00:00 ,-2.12643032868629,,,,
2009-04-23 ,16:00:00 ,2.06044459213111,,,,
2009-04-24 ,16:00:00 ,-0.710816164213768,,,,
2009-04-27 ,16:00:00 ,-1.34481774920052,,,,
2009-04-28 ,16:00:00 ,1.23653787110455,,,,
2009-04-29 ,16:00:00 ,0.0733233437776584,,,,
2009-04-30 ,16:00:00 ,-1.3087668602813,,,,
2009-05-01 ,16:00:00 ,0.318570679607971,,,,
2009-05-04 ,16:00:00 ,-0.458547733163517,,,,
2009-05-05 ,16:00:00 ,-2.21146945494111,,,,
2009-05-06 ,16:00:00 ,0.849137106659394,,,,
2009-05-07 ,16:00:00 ,-3.52919135346191,,,,
2009-05-08 ,16:00:00 ,-0.0693420395981579,,,,
2009-05-11 ,16:00:00 ,-4.74263487213694,,,,
2009-05-12 ,16:00:00 ,3.83228072493296,,,,
2009-05-13 ,16:00:00 ,0.086782053408549,,,,
2009-05-14 ,16:00:00 ,1.48210547515597,,,,
2009-05-15 ,16:00:00 ,-0.683306559423014,,,,
2009-05-18 ,16:00:00 ,1.64614782466258,,,,
2009-05-19 ,16:00:00 ,-1.04380269852611,,,,
2009-05-20 ,16:00:00 ,0.439542636846077,,,,
2009-05-21 ,16:00:00 ,0.527038999676647,,,,
2009-05-22 ,16:00:00 ,0.628846002782721,,,,
2009-05-26 ,16:00:00 ,0.68353980093112,,,,
2009-05-27 ,16:00:00 ,-0.121200489082145,,,,
2009-05-28 ,16:00:00 ,0.759365122498402,,,,
2009-05-29 ,16:00:00 ,-1.29163379602401,,,,
2009-06-01 ,16:00:00 ,-0.999132998133313,,,,
2009-06-02 ,16:00:00 ,0.74805684241292,,,,
2009-06-03 ,16:00:00 ,-0.751878745670926,,,,
2009-06-04 ,16:00:00 ,0.798753254084879,,,,
2009-06-05 ,16:00:00 ,-0.930700228792331,,,,
2009-06-08 ,16:00:00 ,0.201783821310274,,,,
2009-06-09 ,16:00:00 ,0.06640590908865,,,,
2009-06-10 ,16:00:00 ,1.01511351202515,,,,
2009-06-11 ,16:00:00 ,0.193151044152251,,,,
2009-06-12 ,16:00:00 ,-0.345844896055822,,,,
2009-06-15 ,16:00:00 ,-0.0747797561812129,,,,
2009-06-16 ,16:00:00 ,0.693300995252762,,,,
2009-06-17 ,16:00:00 ,-0.24632633323698,,,,
2009-06-18 ,16:00:00 ,1.11587718665904,,,,
2009-06-19 ,16:00:00 ,-1.15032276245754,,,,
2009-06-22 ,16:00:00 ,0.343691847491045,,,,
2009-06-23 ,16:00:00 ,0.962527714748382,,,,
2009-06-24 ,16:00:00 ,-0.200057053472591,,,,
2009-06-25 ,16:00:00 ,0.575524860309397,,,,
2009-06-26 ,16:00:00 ,0.0890076323501814,,,,
2009-06-29 ,16:00:00 ,0.251226688252006,,,,
2009-06-30 ,16:00:00 ,-0.342886198934895,,,,
2009-07-01 ,16:00:00 ,-0.538678728549967,,,,
2009-07-02 ,16:00:00 ,0.531436573523838,,,,
2009-07-06 ,16:00:00 ,0.955054209237643,,,,
2009-07-07 ,16:00:00 ,-0.629401070519573,,,,
2009-07-08 ,16:00:00 ,0.248088957182096,,,,
2009-07-09 ,16:00:00 ,0.272934975896814,,,,
2009-07-10 ,16:00:00 ,0.0451131942057841,,,,
2009-07-13 ,16:00:00 ,0.439613989279419,,,,
2009-07-14 ,16:00:00 ,-0.699793445123789,,,,
2009-07-15 ,16:00:00 ,-0.0132746161969541,,,,
2009-07-16 ,16:00:00 ,0.271991891131003,,,,
2009-07-17 ,16:00:00 ,0.0438594934001604,,,,
2009-07-20 ,16:00:00 ,0.729544262723307,,,,
2009-07-21 ,16:00:00 ,-0.0866595953890121,,,,
2009-07-22 ,16:00:00 ,0.236416737783574,,,,
2009-07-23 ,16:00:00 ,1.20029788953748,,,,
2009-07-24 ,16:00:00 ,-0.451782169119198,,,,
2009-07-27 ,16:00:00 ,-0.460028965021486,,,,
2009-07-28 ,16:00:00 ,-0.73090987848293,,,,
2009-07-29 ,16:00:00 ,0.911683474963708,,,,
2009-07-30 ,16:00:00 ,-0.0226910269632207,,,,
2009-07-31 ,16:00:00 ,-0.748386654499218,,,,
2009-08-03 ,16:00:00 ,-0.735275559582054,,,,
2009-08-04 ,16:00:00 ,-0.235270546366356,,,,
2009-08-05 ,16:00:00 ,-0.232720683577861,,,,
2009-08-06 ,16:00:00 ,-0.796008364033409,,,,
2009-08-07 ,16:00:00 ,-0.0968655745104769,,,,
2009-08-10 ,16:00:00 ,0.0965546232800779,,,,
2009-08-11 ,16:00:00 ,-0.312589882627585,,,,
2009-08-12 ,16:00:00 ,1.16484134807097,,,,
2009-08-13 ,16:00:00 ,0.0709487561504696,,,,
2009-08-14 ,16:00:00 ,-0.0693757919427138,,,,
2009-08-17 ,16:00:00 ,-0.309963143812272,,,,
2009-08-18 ,16:00:00 ,0.299355573822991,,,,
2009-08-19 ,16:00:00 ,0.0180134065086751,,,,
2009-08-20 ,16:00:00 ,-0.0558571179145143,,,,
2009-08-21 ,16:00:00 ,-0.359543696533853,,,,
2009-08-24 ,16:00:00 ,-0.978193240891003,,,,
2009-08-25 ,16:00:00 ,-0.403574594849197,,,,
2009-08-26 ,16:00:00 ,-0.0598730457410449,,,,
2009-08-27 ,16:00:00 ,0.657857480068658,,,,
2009-08-28 ,16:00:00 ,0.181579238488732,,,,
2009-08-31 ,16:00:00 ,0.0859024485372,,,,
2009-09-01 ,16:00:00 ,-0.450869316933956,,,,
2009-09-02 ,16:00:00 ,0.744260342888644,,,,
2009-09-03 ,16:00:00 ,0.162521314382886,,,,
2009-09-04 ,16:00:00 ,-0.105679903272565,,,,
2009-09-08 ,16:00:00 ,0.652325958772638,,,,
2009-09-09 ,16:00:00 ,0.22778970089827,,,,
2009-09-10 ,16:00:00 ,-0.0813863942852874,,,,
2009-09-11 ,16:00:00 ,-0.692947580547022,,,,
2009-09-14 ,16:00:00 ,0.0148074310827298,,,,
2009-09-15 ,16:00:00 ,-0.755095466677527,,,,
2009-09-16 ,16:00:00 ,-0.009364700901611,,,,
2009-09-17 ,16:00:00 ,-0.704598438041146,,,,
2009-09-18 ,16:00:00 ,-0.370710086607675,,,,
2009-09-21 ,16:00:00 ,0.260251181744631,,,,
2009-09-22 ,16:00:00 ,0.65495281975807,,,,
2009-09-23 ,16:00:00 ,0.0423946347885458,,,,
2009-09-24 ,16:00:00 ,0.776631845220743,,,,
2009-09-25 ,16:00:00 ,-0.142110611535228,,,,
2009-09-28 ,16:00:00 ,0.0927416471716734,,,,
2009-09-29 ,16:00:00 ,-0.175804633801375,,,,
2009-09-30 ,16:00:00 ,0.867858498155658,,,,
2009-10-01 ,16:00:00 ,0.555327636955861,,,,
2009-10-02 ,16:00:00 ,0.0144551141783732,,,,
2009-10-05 ,16:00:00 ,0.209487246579833,,,,
2009-10-06 ,16:00:00 ,-0.428132320815112,,,,
2009-10-07 ,16:00:00 ,0.10700622028674,,,,
2009-10-08 ,16:00:00 ,-0.359139856052881,,,,
2009-10-09 ,16:00:00 ,-0.189306304640785,,,,
2009-10-12 ,16:00:00 ,0.487604336327221,,,,
2009-10-13 ,16:00:00 ,0.460651695784575,,,,
2009-10-14 ,16:00:00 ,0.47756315222478,,,,
2009-10-15 ,16:00:00 ,-0.375701756574423,,,,
2009-10-16 ,16:00:00 ,-0.860436238538588,,,,
2009-10-19 ,16:00:00 ,0.636119858664746,,,,
2009-10-20 ,16:00:00 ,-0.0186626545292802,,,,
2009-10-21 ,16:00:00 ,0.372589900567782,,,,
2009-10-22 ,16:00:00 ,0.0880198127437012,,,,
2009-10-23 ,16:00:00 ,-0.740210636901444,,,,
2009-10-26 ,16:00:00 ,0.0527162882498904,,,,
2009-10-27 ,16:00:00 ,0.92586735844891,,,,
2009-10-28 ,16:00:00 ,-0.622737058333983,,,,
2009-10-29 ,16:00:00 ,-0.214188709659765,,,,
2009-10-30 ,16:00:00 ,0.200656217524165,,,,
2009-11-02 ,16:00:00 ,0.23241253703771,,,,
2009-11-03 ,16:00:00 ,0.0463645952725124,,,,
2009-11-04 ,16:00:00 ,-0.501009780769122,,,,
2009-11-05 ,16:00:00 ,0.670938453062603,,,,
2009-11-06 ,16:00:00 ,0.781673990246079,,,,
2009-11-09 ,16:00:00 ,0.923512395645762,,,,
2009-11-10 ,16:00:00 ,-0.19142575596916,,,,
2009-11-11 ,16:00:00 ,0.0934398828778962,,,,
2009-11-12 ,16:00:00 ,0.178619559799469,,,,
2009-11-13 ,16:00:00 ,0.46089717761827,,,,
2009-11-16 ,16:00:00 ,-0.08096422087088,,,,
2009-11-17 ,16:00:00 ,-0.0943977891362113,,,,
2009-11-18 ,16:00:00 ,-0.131965304225534,,,,
2009-11-19 ,16:00:00 ,-0.915443048709027,,,,
2009-11-20 ,16:00:00 ,0.294039512645451,,,,
2009-11-23 ,16:00:00 ,-0.170659217466903,,,,
2009-11-24 ,16:00:00 ,-0.38351070052365,,,,
2009-11-25 ,16:00:00 ,0.023195183577951,,,,
2009-11-27 ,13:00:00 ,-0.0458022348954727,,,,
2009-11-30 ,16:00:00 ,0.493992151168984,,,,
2009-12-01 ,16:00:00 ,-0.929402091466592,,,,
2009-12-02 ,16:00:00 ,0.311960958522644,,,,
2009-12-03 ,16:00:00 ,0.378134890918389,,,,
2009-12-04 ,16:00:00 ,0.657348953268297,,,,
2009-12-07 ,16:00:00 ,0.00729220407475998,,,,
2009-12-08 ,16:00:00 ,0.0727636591813347,,,,
2009-12-09 ,16:00:00 ,-0.52528315722421,,,,
2009-12-10 ,16:00:00 ,0.320280555643945,,,,
2009-12-11 ,16:00:00 ,0.104374669524887,,,,
2009-12-14 ,16:00:00 ,-0.461342502891196,,,,
2009-12-15 ,16:00:00 ,-0.465041831395576,,,,
2009-12-16 ,16:00:00 ,-0.214787711749095,,,,
2009-12-17 ,16:00:00 ,-0.138947505138043,,,,
2009-12-18 ,16:00:00 ,-0.447885224547019,,,,
2009-12-21 ,16:00:00 ,0.81665135878648,,,,
2009-12-22 ,16:00:00 ,-0.482384286668205,,,,
2009-12-23 ,16:00:00 ,0.127013453948252,,,,
2009-12-24 ,13:00:00 ,0.505715340986907,,,,
2009-12-28 ,16:00:00 ,-0.150649623519533,,,,
2009-12-29 ,16:00:00 ,-0.019954617610446,,,,
2009-12-30 ,16:00:00 ,0.385457307930573,,,,
2009-12-31 ,16:00:00 ,0.511100523072514,,,,
2010-01-04 ,16:00:00 ,0.264977815818248,,,,
2010-01-05 ,16:00:00 ,0.120525093633756,,,,
2010-01-06 ,16:00:00 ,-0.278318612066834,,,,
2010-01-07 ,16:00:00 ,-0.00817498785081893,,,,
2010-01-08 ,16:00:00 ,-0.80313261773653,,,,
2010-01-11 ,16:00:00 ,0.155451036569442,,,,
2010-01-12 ,16:00:00 ,-0.260653413689552,,,,
2010-01-13 ,16:00:00 ,-0.179205058663598,,,,
2010-01-14 ,16:00:00 ,0.303734989305113,,,,
2010-01-15 ,16:00:00 ,-0.0702176975778623,,,,
2010-01-19 ,16:00:00 ,-0.266995967406733,,,,
2010-01-20 ,16:00:00 ,-0.431491504378013,,,,
2010-01-21 ,16:00:00 ,-0.626712228332033,,,,
2010-01-22 ,16:00:00 ,0.476910215726906,,,,
2010-01-25 ,16:00:00 ,0.373987025458852,,,,
2010-01-26 ,16:00:00 ,-0.185719091652433,,,,
2010-01-27 ,16:00:00 ,0.501948149866651,,,,
2010-01-28 ,16:00:00 ,-0.0194364945526604,,,,
2010-01-29 ,16:00:00 ,-0.200110988895425,,,,
2010-02-01 ,16:00:00 ,-0.834424269284002,,,,
2010-02-02 ,16:00:00 ,0.240965810176982,,,,
2010-02-03 ,16:00:00 ,-0.158418185278849,,,,
2010-02-04 ,16:00:00 ,0.595511850605104,,,,
2010-02-05 ,16:00:00 ,-0.177932613743356,,,,
2010-02-08 ,16:00:00 ,0.100208502374246,,,,
2010-02-09 ,16:00:00 ,0.403909714753563,,,,
2010-02-10 ,16:00:00 ,0.105231013640966,,,,
2010-02-11 ,16:00:00 ,0.34191143472734,,,,
2010-02-12 ,16:00:00 ,0.548716011263876,,,,
2010-02-16 ,16:00:00 ,-0.207730175014637,,,,
2010-02-17 ,16:00:00 ,0.0239643424467295,,,,
2010-02-18 ,16:00:00 ,0.353530235891908,,,,
2010-02-19 ,16:00:00 ,-0.145965916900334,,,,
2010-02-22 ,16:00:00 ,-0.321722545042975,,,,
2010-02-23 ,16:00:00 ,-0.413814677147267,,,,
2010-02-24 ,16:00:00 ,0.144714044451827,,,,
2010-02-25 ,16:00:00 ,-0.228519366248488,,,,
2010-02-26 ,16:00:00 ,0.0803793498223026,,,,
2010-03-01 ,16:00:00 ,0.0126880117626614,,,,
2010-03-02 ,16:00:00 ,0.374608337384185,,,,
2010-03-03 ,16:00:00 ,-0.295073526701524,,,,
2010-03-04 ,16:00:00 ,-0.260340668938256,,,,
2010-03-05 ,16:00:00 ,-0.0924676505048637,,,,
2010-03-08 ,16:00:00 ,-0.0962042836942201,,,,
2010-03-09 ,16:00:00 ,-0.139445992430879,,,,
2010-03-10 ,16:00:00 ,0.815409498928091,,,,
2010-03-11 ,16:00:00 ,-0.0411848928672765,,,,
2010-03-12 ,16:00:00 ,-0.324291026110407,,,,
2010-03-15 ,16:00:00 ,0.3288938387927,,,,
2010-03-16 ,16:00:00 ,0.0771343222639387,,,,
2010-03-17 ,16:00:00 ,-0.151912376400036,,,,
2010-03-18 ,16:00:00 ,-0.298842249888446,,,,
2010-03-19 ,16:00:00 ,-0.17896986501043,,,,
2010-03-22 ,16:00:00 ,-0.0679425818994261,,,,
2010-03-23 ,16:00:00 ,0.694267021686694,,,,
2010-03-24 ,16:00:00 ,0.0385936751536866,,,,
2010-03-25 ,16:00:00 ,-0.662410691826542,,,,
2010-03-26 ,16:00:00 ,-0.11345542561594,,,,
2010-03-29 ,16:00:00 ,0.290438832087149,,,,
2010-03-30 ,16:00:00 ,-0.0723459745565206,,,,
2010-03-31 ,16:00:00 ,0.0506775950473295,,,,
2010-04-01 ,16:00:00 ,-0.260514538827451,,,,
2010-04-05 ,16:00:00 ,-0.483503356651524,,,,
2010-04-06 ,16:00:00 ,0.0437822855319195,,,,
2010-04-07 ,16:00:00 ,-0.13778370024919,,,,
2010-04-08 ,16:00:00 ,0.643425414132619,,,,
2010-04-09 ,16:00:00 ,-0.363371579516821,,,,
2010-04-12 ,16:00:00 ,0.51994247483005,,,,
2010-04-13 ,16:00:00 ,-0.0634450376953297,,,,
2010-04-14 ,16:00:00 ,0.254156768546793,,,,
2010-04-15 ,16:00:00 ,0.293818486099231,,,,
2010-04-16 ,16:00:00 ,0.17815777022151,,,,
2010-04-19 ,16:00:00 ,0.656323905767946,,,,
2010-04-20 ,16:00:00 ,-0.703624664913979,,,,
2010-04-21 ,16:00:00 ,-0.207789134750733,,,,
2010-04-22 ,16:00:00 ,0.467714739286855,,,,
2010-04-23 ,16:00:00 ,0.374631693761171,,,,
2010-04-26 ,16:00:00 ,-0.570210193363865,,,,
2010-04-27 ,16:00:00 ,0.131962220218007,,,,
2010-04-28 ,16:00:00 ,0.050752582646398,,,,
2010-04-29 ,16:00:00 ,-0.798450119377208,,,,
2010-04-30 ,16:00:00 ,0.222382226637241,,,,
2010-05-03 ,16:00:00 ,-0.318313171591041,,,,
2010-05-04 ,16:00:00 ,0.176324647259043,,,,
2010-05-05 ,16:00:00 ,-0.160018765327172,,,,
2010-05-06 ,16:00:00 ,-0.157127315256372,,,,
2010-05-07 ,16:00:00 ,-0.161657624570534,,,,
2010-05-10 ,16:00:00 ,-0.247658118186364,,,,
2010-05-11 ,16:00:00 ,0.500436165812344,,,,
2010-05-12 ,16:00:00 ,-0.19907879928371,,,,
2010-05-13 ,16:00:00 ,0.539615648037653,,,,
2010-05-14 ,16:00:00 ,-0.278789468384215,,,,
2010-05-17 ,16:00:00 ,-0.378054869544478,,,,
2010-05-18 ,16:00:00 ,0.622572166239051,,,,
2010-05-19 ,16:00:00 ,-0.00636395650453502,,,,
2010-05-20 ,16:00:00 ,-0.132927113791152,,,,
2010-05-21 ,16:00:00 ,0.543174678585329,,,,
2010-05-24 ,16:00:00 ,-0.137153210959592,,,,
2010-05-25 ,16:00:00 ,0.671916651572394,,,,
2010-05-26 ,16:00:00 ,-0.725035909209931,,,,
2010-05-27 ,16:00:00 ,-0.177230477853309,,,,
2010-05-28 ,16:00:00 ,0.0565690120078706,,,,
2010-06-01 ,16:00:00 ,0.00669643946462571,,,,
2010-06-02 ,16:00:00 ,0.985243080778515,,,,
2010-06-03 ,16:00:00 ,-0.364561399916417,,,,
2010-06-04 ,16:00:00 ,0.239074288180949,,,,
2010-06-07 ,16:00:00 ,0.325099249070164,,,,
2010-06-08 ,16:00:00 ,-0.456415413098057,,,,
2010-06-09 ,16:00:00 ,-0.436943924735717,,,,
2010-06-10 ,16:00:00 ,0.331041944152232,,,,
2010-06-11 ,16:00:00 ,-0.774019405541876,,,,
2010-06-14 ,16:00:00 ,0.491823119982015,,,,
2010-06-15 ,16:00:00 ,-0.162804899697207,,,,
2010-06-16 ,16:00:00 ,0.390073629515529,,,,
2010-06-17 ,16:00:00 ,-0.0396249825248459,,,,
2010-06-18 ,16:00:00 ,0.0928790919488392,,,,
2010-06-21 ,16:00:00 ,-0.353947960493346,,,,
2010-06-22 ,16:00:00 ,-0.345212728057862,,,,
2010-06-23 ,16:00:00 ,0.665421545960566,,,,
2010-06-24 ,16:00:00 ,0.199828441072067,,,,
2010-06-25 ,16:00:00 ,0.250230170942218,,,,
2010-06-28 ,16:00:00 ,0.0243757886955212,,,,
2010-06-29 ,16:00:00 ,0.452617427763237,,,,
2010-06-30 ,16:00:00 ,-0.659517829559578,,,,
2010-07-01 ,16:00:00 ,-0.177105838230817,,,,
2010-07-02 ,16:00:00 ,0.872261641232668,,,,
2010-07-06 ,16:00:00 ,0.374240970138904,,,,
2010-07-07 ,16:00:00 ,-0.620330890462835,,,,
2010-07-08 ,16:00:00 ,-0.143073598372993,,,,
2010-07-09 ,16:00:00 ,-0.293771318585115,,,,
2010-07-12 ,16:00:00 ,-0.50206703193624,,,,
2010-07-13 ,16:00:00 ,0.0889297362354793,,,,
2010-07-14 ,16:00:00 ,-0.20812101695049,,,,
2010-07-15 ,16:00:00 ,0.410065561839486,,,,
2010-07-16 ,16:00:00 ,0.114961749079831,,,,
2010-07-19 ,16:00:00 ,0.244430153023815,,,,
2010-07-20 ,16:00:00 ,0.0857758080890314,,,,
2010-07-21 ,16:00:00 ,-0.208199092016372,,,,
2010-07-22 ,16:00:00 ,-0.22927704927676,,,,
2010-07-23 ,16:00:00 ,-0.378866245409103,,,,
2010-07-26 ,16:00:00 ,0.0903042396268438,,,,
2010-07-27 ,16:00:00 ,-0.317713382113704,,,,
2010-07-28 ,16:00:00 ,-0.160346160346667,,,,
2010-07-29 ,16:00:00 ,-0.278505431530446,,,,
2010-07-30 ,16:00:00 ,-1.20572919653867,,,,
2010-08-02 ,16:00:00 ,-0.0103656425076322,,,,
2010-08-03 ,16:00:00 ,-0.866523539735596,,,,
2010-08-04 ,16:00:00 ,0.219965760003784,,,,
2010-08-05 ,16:00:00 ,-0.0650747959943335,,,,
2010-08-06 ,16:00:00 ,-0.422815733495418,,,,
2010-08-09 ,16:00:00 ,0.489980269689486,,,,
2010-08-10 ,16:00:00 ,0.21727890531606,,,,
2010-08-11 ,16:00:00 ,0.0416059844530454,,,,
2010-08-12 ,16:00:00 ,0.629604705082081,,,,
2010-08-13 ,16:00:00 ,-0.154830047646926,,,,
2010-08-16 ,16:00:00 ,0.0642079480621373,,,,
2010-08-17 ,16:00:00 ,-0.00261400962135966,,,,
2010-08-18 ,16:00:00 ,-0.156648681710329,,,,
2010-08-19 ,16:00:00 ,0.106843823294207,,,,
2010-08-20 ,16:00:00 ,0.91384949578452,,,,
2010-08-23 ,16:00:00 ,0.68508132925248,,,,
2010-08-24 ,16:00:00 ,-0.302408944048057,,,,
2010-08-25 ,16:00:00 ,0.228157951203118,,,,
2010-08-26 ,16:00:00 ,0.310535048671829,,,,
2010-08-27 ,16:00:00 ,-0.216860527987503,,,,
2010-08-30 ,16:00:00 ,-0.576700816271413,,,,
2010-08-31 ,16:00:00 ,0.0646419742360439,,,,
2010-09-01 ,16:00:00 ,-0.842742225936217,,,,
2010-09-02 ,16:00:00 ,-0.847859970167059,,,,
2010-09-03 ,16:00:00 ,0.641530713628416,,,,
2010-09-07 ,16:00:00 ,-0.0698843374738632,,,,
2010-09-08 ,16:00:00 ,0.957673737087715,,,,
2010-09-09 ,16:00:00 ,0.0838664555926072,,,,
2010-09-10 ,16:00:00 ,-0.528522810593127,,,,
2010-09-13 ,16:00:00 ,0.169080659834299,,,,
2010-09-14 ,16:00:00 ,0.246833820381568,,,,
2010-09-15 ,16:00:00 ,-0.285323599081615,,,,
2010-09-16 ,16:00:00 ,0.1286337819205,,,,
2010-09-17 ,16:00:00 ,0.223447349976679,,,,
2010-09-20 ,16:00:00 ,-0.0913729858371552,,,,
2010-09-21 ,16:00:00 ,-0.0411088458212128,,,,
2010-09-22 ,16:00:00 ,-0.0152527826183982,,,,
2010-09-23 ,16:00:00 ,0.445427288104226,,,,
2010-09-24 ,16:00:00 ,0.85833770123221,,,,
2010-09-27 ,16:00:00 ,0.037578857881674,,,,
