Date,16:00:00 ,FrenchGrowth,,,,
2011-02-17 ,16:00:00 ,1.82701231991076,,,,
2011-02-18 ,16:00:00 ,0.905556199076723,,,,
2011-02-22 ,16:00:00 ,0.0284857755453448,,,,
2011-02-23 ,16:00:00 ,-3.83482357021801,,,,
2011-02-24 ,16:00:00 ,0.267870097245857,,,,
2011-02-25 ,16:00:00 ,-0.00841986060731526,,,,
2011-02-28 ,16:00:00 ,2.81349848812953,,,,
2011-03-01 ,16:00:00 ,0.733085958965144,,,,
2011-03-02 ,16:00:00 ,-3.02596777495041,,,,
2011-03-03 ,16:00:00 ,1.18469955037016,,,,
2011-03-04 ,16:00:00 ,2.14876959796349,,,,
2011-03-07 ,16:00:00 ,-0.488467347105174,,,,
2011-03-08 ,16:00:00 ,-1.69932239071918,,,,
2011-03-09 ,16:00:00 ,0.312239259193474,,,,
2011-03-10 ,16:00:00 ,-0.0670637532417791,,,,
2011-03-11 ,16:00:00 ,-2.66251564247303,,,,
2011-03-14 ,16:00:00 ,1.44198865663738,,,,
2011-03-15 ,16:00:00 ,-0.672111256984397,,,,
2011-03-16 ,16:00:00 ,-1.2948585852386,,,,
2011-03-17 ,16:00:00 ,-2.35974809577059,,,,
2011-03-18 ,16:00:00 ,2.31948175354284,,,,
2011-03-21 ,16:00:00 ,0,,,,
2011-03-22 ,16:00:00 ,0,,,,
2011-03-23 ,16:00:00 ,0,,,,
2011-03-24 ,16:00:00 ,0,,,,
2011-03-25 ,16:00:00 ,0,,,,
2011-03-28 ,16:00:00 ,0,,,,
2011-03-29 ,16:00:00 ,0,,,,
2011-03-30 ,16:00:00 ,0,,,,
2011-03-31 ,16:00:00 ,0,,,,
2011-04-01 ,16:00:00 ,-0.0955759445662943,,,,
2011-04-04 ,16:00:00 ,-0.0353437581581694,,,,
2011-04-05 ,16:00:00 ,0,,,,
2011-04-06 ,16:00:00 ,0,,,,
2011-04-07 ,16:00:00 ,0,,,,
2011-04-08 ,16:00:00 ,0,,,,
2011-04-11 ,16:00:00 ,0,,,,
2011-04-12 ,16:00:00 ,0,,,,
2011-04-13 ,16:00:00 ,0,,,,
2011-04-14 ,16:00:00 ,0,,,,
2011-04-15 ,16:00:00 ,0,,,,
2011-04-18 ,16:00:00 ,0,,,,
2011-04-19 ,16:00:00 ,0,,,,
2011-04-20 ,16:00:00 ,0,,,,
2011-04-21 ,16:00:00 ,0,,,,
2011-04-25 ,16:00:00 ,0,,,,
2011-04-26 ,16:00:00 ,0,,,,
2011-04-27 ,16:00:00 ,0,,,,
2011-04-28 ,16:00:00 ,0,,,,
2011-04-29 ,16:00:00 ,0,,,,
2011-05-02 ,16:00:00 ,-0.0949088763126258,,,,
2011-05-03 ,16:00:00 ,0.461116984900668,,,,
2011-05-04 ,16:00:00 ,0.119695154293609,,,,
2011-05-05 ,16:00:00 ,0,,,,
2011-05-06 ,16:00:00 ,0,,,,
2011-05-09 ,16:00:00 ,0,,,,
2011-05-10 ,16:00:00 ,0,,,,
2011-05-11 ,16:00:00 ,0,,,,
2011-05-12 ,16:00:00 ,0,,,,
2011-05-13 ,16:00:00 ,0,,,,
2011-05-16 ,16:00:00 ,0,,,,
2011-05-17 ,16:00:00 ,0,,,,
2011-05-18 ,16:00:00 ,0,,,,
2011-05-19 ,16:00:00 ,0,,,,
2011-05-20 ,16:00:00 ,0,,,,
2011-05-23 ,16:00:00 ,0,,,,
2011-05-24 ,16:00:00 ,0,,,,
2011-05-25 ,16:00:00 ,0,,,,
2011-05-26 ,16:00:00 ,0,,,,
2011-05-27 ,16:00:00 ,0,,,,
2011-05-31 ,16:00:00 ,0,,,,
2011-06-01 ,16:00:00 ,-0.0602924633074353,,,,
2011-06-02 ,16:00:00 ,-3.97108944648617,,,,
2011-06-03 ,16:00:00 ,-0.362348865833715,,,,
2011-06-06 ,16:00:00 ,-2.12548580343346,,,,
2011-06-07 ,16:00:00 ,-2.51811758969947,,,,
2011-06-08 ,16:00:00 ,0.744563011692964,,,,
2011-06-09 ,16:00:00 ,0,,,,
2011-06-10 ,16:00:00 ,0,,,,
2011-06-13 ,16:00:00 ,0,,,,
2011-06-14 ,16:00:00 ,0,,,,
2011-06-15 ,16:00:00 ,0,,,,
2011-06-16 ,16:00:00 ,0,,,,
2011-06-17 ,16:00:00 ,0,,,,
2011-06-20 ,16:00:00 ,0,,,,
2011-06-21 ,16:00:00 ,0,,,,
2011-06-22 ,16:00:00 ,0,,,,
2011-06-23 ,16:00:00 ,0,,,,
2011-06-24 ,16:00:00 ,0,,,,
2011-06-27 ,16:00:00 ,0,,,,
2011-06-28 ,16:00:00 ,0,,,,
2011-06-29 ,16:00:00 ,0,,,,
2011-06-30 ,16:00:00 ,0,,,,
2011-07-01 ,16:00:00 ,-0.0623900192080662,,,,
2011-07-05 ,16:00:00 ,0.158646706255902,,,,
2011-07-06 ,16:00:00 ,0,,,,
2011-07-07 ,16:00:00 ,0,,,,
2011-07-08 ,16:00:00 ,0,,,,
2011-07-11 ,16:00:00 ,0,,,,
2011-07-12 ,16:00:00 ,0,,,,
2011-07-13 ,16:00:00 ,0,,,,
2011-07-14 ,16:00:00 ,0,,,,
2011-07-15 ,16:00:00 ,0,,,,
2011-07-18 ,16:00:00 ,0,,,,
2011-07-19 ,16:00:00 ,0,,,,
2011-07-20 ,16:00:00 ,0,,,,
2011-07-21 ,16:00:00 ,0,,,,
2011-07-22 ,16:00:00 ,0,,,,
2011-07-25 ,16:00:00 ,0,,,,
2011-07-26 ,16:00:00 ,0,,,,
2011-07-27 ,16:00:00 ,0,,,,
2011-07-28 ,16:00:00 ,0,,,,
2011-07-29 ,16:00:00 ,0,,,,
2011-08-01 ,16:00:00 ,-0.066420978503234,,,,
2011-08-02 ,16:00:00 ,1.91616920622225,,,,
2011-08-03 ,16:00:00 ,0,,,,
2011-08-04 ,16:00:00 ,0,,,,
2011-08-05 ,16:00:00 ,0,,,,
2011-08-08 ,16:00:00 ,0,,,,
2011-08-09 ,16:00:00 ,0,,,,
2011-08-10 ,16:00:00 ,0,,,,
2011-08-11 ,16:00:00 ,0,,,,
2011-08-12 ,16:00:00 ,0,,,,
2011-08-15 ,16:00:00 ,0,,,,
2011-08-16 ,16:00:00 ,0,,,,
2011-08-17 ,16:00:00 ,0,,,,
2011-08-18 ,16:00:00 ,0,,,,
2011-08-19 ,16:00:00 ,0,,,,
2011-08-22 ,16:00:00 ,0,,,,
2011-08-23 ,16:00:00 ,0,,,,
2011-08-24 ,16:00:00 ,0,,,,
2011-08-25 ,16:00:00 ,0,,,,
2011-08-26 ,16:00:00 ,0,,,,
2011-08-29 ,16:00:00 ,0,,,,
2011-08-30 ,16:00:00 ,0,,,,
2011-08-31 ,16:00:00 ,0,,,,
2011-09-01 ,16:00:00 ,-0.102426963211406,,,,
2011-09-02 ,16:00:00 ,0.250737056606568,,,,
2011-09-06 ,16:00:00 ,-1.09013696677925,,,,
2011-09-07 ,16:00:00 ,-0.789510271991771,,,,
2011-09-08 ,16:00:00 ,0,,,,
2011-09-09 ,16:00:00 ,0,,,,
2011-09-12 ,16:00:00 ,0,,,,
2011-09-13 ,16:00:00 ,0,,,,
2011-09-14 ,16:00:00 ,0,,,,
2011-09-15 ,16:00:00 ,0,,,,
2011-09-16 ,16:00:00 ,0,,,,
2011-09-19 ,16:00:00 ,0,,,,
2011-09-20 ,16:00:00 ,0,,,,
2011-09-21 ,16:00:00 ,0,,,,
2011-09-22 ,16:00:00 ,0,,,,
2011-09-23 ,16:00:00 ,0,,,,
2011-09-26 ,16:00:00 ,0,,,,
2011-09-27 ,16:00:00 ,0,,,,
2011-09-28 ,16:00:00 ,0,,,,
2011-09-29 ,16:00:00 ,0,,,,
2011-09-30 ,16:00:00 ,0,,,,
2011-10-03 ,16:00:00 ,-0.0661317093777637,,,,
2011-10-04 ,16:00:00 ,-0.803142186064136,,,,
2011-10-05 ,16:00:00 ,0,,,,
2011-10-06 ,16:00:00 ,0,,,,
2011-10-07 ,16:00:00 ,0,,,,
2011-10-10 ,16:00:00 ,0,,,,
2011-10-11 ,16:00:00 ,0,,,,
2011-10-12 ,16:00:00 ,0,,,,
2011-10-13 ,16:00:00 ,0,,,,
2011-10-14 ,16:00:00 ,0,,,,
2011-10-17 ,16:00:00 ,0,,,,
2011-10-18 ,16:00:00 ,0,,,,
2011-10-19 ,16:00:00 ,0,,,,
2011-10-20 ,16:00:00 ,0,,,,
2011-10-21 ,16:00:00 ,0,,,,
2011-10-24 ,16:00:00 ,0,,,,
2011-10-25 ,16:00:00 ,0,,,,
2011-10-26 ,16:00:00 ,0,,,,
2011-10-27 ,16:00:00 ,0,,,,
2011-10-28 ,16:00:00 ,0,,,,
2011-10-31 ,16:00:00 ,0,,,,
2011-11-01 ,16:00:00 ,-0.103466731491462,,,,
2011-11-02 ,16:00:00 ,0.327568918286633,,,,
2011-11-03 ,16:00:00 ,0,,,,
2011-11-04 ,16:00:00 ,0,,,,
2011-11-07 ,16:00:00 ,0,,,,
2011-11-08 ,16:00:00 ,0,,,,
2011-11-09 ,16:00:00 ,0,,,,
2011-11-10 ,16:00:00 ,0,,,,
2011-11-11 ,16:00:00 ,0,,,,
2011-11-14 ,16:00:00 ,0,,,,
2011-11-15 ,16:00:00 ,0,,,,
2011-11-16 ,16:00:00 ,0,,,,
2011-11-17 ,16:00:00 ,0,,,,
2011-11-18 ,16:00:00 ,0,,,,
2011-11-21 ,16:00:00 ,0,,,,
2011-11-22 ,16:00:00 ,0,,,,
2011-11-23 ,16:00:00 ,0,,,,
2011-11-25 ,13:00:00 ,0,,,,
2011-11-28 ,16:00:00 ,0,,,,
2011-11-29 ,16:00:00 ,0,,,,
2011-11-30 ,16:00:00 ,0,,,,
2011-12-01 ,16:00:00 ,-0.0647384169267813,,,,
2011-12-02 ,16:00:00 ,-0.353397227233356,,,,
2011-12-05 ,16:00:00 ,0,,,,
2011-12-06 ,16:00:00 ,0,,,,
2011-12-07 ,16:00:00 ,0,,,,
2011-12-08 ,16:00:00 ,0,,,,
2011-12-09 ,16:00:00 ,0,,,,
2011-12-12 ,16:00:00 ,0,,,,
2011-12-13 ,16:00:00 ,0,,,,
2011-12-14 ,16:00:00 ,0,,,,
2011-12-15 ,16:00:00 ,0,,,,
2011-12-16 ,16:00:00 ,0,,,,
2011-12-19 ,16:00:00 ,0,,,,
2011-12-20 ,16:00:00 ,0,,,,
2011-12-21 ,16:00:00 ,0,,,,
2011-12-22 ,16:00:00 ,0,,,,
2011-12-23 ,16:00:00 ,0,,,,
2011-12-27 ,16:00:00 ,0,,,,
2011-12-28 ,16:00:00 ,0,,,,
2011-12-29 ,16:00:00 ,0,,,,
2011-12-30 ,16:00:00 ,0,,,,
2012-01-03 ,16:00:00 ,-0.0664843988121392,,,,
2012-01-04 ,16:00:00 ,3.57798287976509,,,,
2012-01-05 ,16:00:00 ,-0.568771211893461,,,,
2012-01-06 ,16:00:00 ,0,,,,
2012-01-09 ,16:00:00 ,0,,,,
2012-01-10 ,16:00:00 ,0,,,,
2012-01-11 ,16:00:00 ,0,,,,
2012-01-12 ,16:00:00 ,0,,,,
2012-01-13 ,16:00:00 ,0,,,,
2012-01-17 ,16:00:00 ,0,,,,
2012-01-18 ,16:00:00 ,0,,,,
2012-01-19 ,16:00:00 ,0,,,,
2012-01-20 ,16:00:00 ,0,,,,
2012-01-23 ,16:00:00 ,0,,,,
2012-01-24 ,16:00:00 ,0,,,,
2012-01-25 ,16:00:00 ,0,,,,
2012-01-26 ,16:00:00 ,0,,,,
2012-01-27 ,16:00:00 ,0,,,,
2012-01-30 ,16:00:00 ,0,,,,
2012-01-31 ,16:00:00 ,0,,,,
2012-02-01 ,16:00:00 ,-0.063326757995759,,,,
2012-02-02 ,16:00:00 ,2.37638310134696,,,,
2012-02-03 ,16:00:00 ,0.270376397857845,,,,
2012-02-06 ,16:00:00 ,2.55857571613654,,,,
2012-02-07 ,16:00:00 ,-0.276293298125551,,,,
2012-02-08 ,16:00:00 ,0.467450217563786,,,,
2012-02-09 ,16:00:00 ,0.502065565667571,,,,
2012-02-10 ,16:00:00 ,0.717393080686865,,,,
2012-02-13 ,16:00:00 ,-1.5506933225486,,,,
2012-02-14 ,16:00:00 ,0.953787184356807,,,,
2012-02-15 ,16:00:00 ,-0.43557336188656,,,,
2012-02-16 ,16:00:00 ,-0.415504202081578,,,,
2012-02-17 ,16:00:00 ,1.93288642980292,,,,
2012-02-21 ,16:00:00 ,0.335729672329185,,,,
2012-02-22 ,16:00:00 ,-1.35291382570985,,,,
2012-02-23 ,16:00:00 ,-0.39469578542252,,,,
2012-02-24 ,16:00:00 ,1.10746215371983,,,,
2012-02-27 ,16:00:00 ,0.0441840336067035,,,,
2012-02-28 ,16:00:00 ,-0.0460342349488915,,,,
2012-02-29 ,16:00:00 ,0.460928717773855,,,,
2012-03-01 ,16:00:00 ,-1.69007148358945,,,,
2012-03-02 ,16:00:00 ,1.74735717146789,,,,
2012-03-05 ,16:00:00 ,-1.46984821768402,,,,
2012-03-06 ,16:00:00 ,-0.827132404917445,,,,
2012-03-07 ,16:00:00 ,-2.86926957769506,,,,
2012-03-08 ,16:00:00 ,1.8596123208952,,,,
2012-03-09 ,16:00:00 ,2.12335492311292,,,,
2012-03-12 ,16:00:00 ,0.854981750078488,,,,
2012-03-13 ,16:00:00 ,-0.96172137608034,,,,
2012-03-14 ,16:00:00 ,2.11271365161775,,,,
2012-03-15 ,16:00:00 ,-1.26765277895057,,,,
2012-03-16 ,16:00:00 ,0.933972773171603,,,,
2012-03-19 ,16:00:00 ,0.144085110096403,,,,
2012-03-20 ,16:00:00 ,0,,,,
2012-03-21 ,16:00:00 ,0,,,,
2012-03-22 ,16:00:00 ,0,,,,
2012-03-23 ,16:00:00 ,0,,,,
2012-03-26 ,16:00:00 ,0,,,,
2012-03-27 ,16:00:00 ,0,,,,
2012-03-28 ,16:00:00 ,0,,,,
2012-03-29 ,16:00:00 ,0,,,,
2012-03-30 ,16:00:00 ,0,,,,
2012-04-02 ,16:00:00 ,-0.0618676482575898,,,,
2012-04-03 ,16:00:00 ,1.07413000013645,,,,
2012-04-04 ,16:00:00 ,-1.38700133804721,,,,
2012-04-05 ,16:00:00 ,-2.16783212471179,,,,
2012-04-09 ,16:00:00 ,-0.675507616523662,,,,
2012-04-10 ,16:00:00 ,-1.44587160176416,,,,
2012-04-11 ,16:00:00 ,-3.8202298977488,,,,
2012-04-12 ,16:00:00 ,1.25050304079984,,,,
2012-04-13 ,16:00:00 ,0,,,,
2012-04-16 ,16:00:00 ,0,,,,
2012-04-17 ,16:00:00 ,0,,,,
2012-04-18 ,16:00:00 ,0,,,,
2012-04-19 ,16:00:00 ,0,,,,
2012-04-20 ,16:00:00 ,0,,,,
2012-04-23 ,16:00:00 ,0,,,,
2012-04-24 ,16:00:00 ,0,,,,
2012-04-25 ,16:00:00 ,0,,,,
2012-04-26 ,16:00:00 ,0,,,,
2012-04-27 ,16:00:00 ,0,,,,
2012-04-30 ,16:00:00 ,0,,,,
2012-05-01 ,16:00:00 ,-0.0582084419722689,,,,
2012-05-02 ,16:00:00 ,0.529335986128531,,,,
2012-05-03 ,16:00:00 ,0.131431728488881,,,,
2012-05-04 ,16:00:00 ,-2.19674656611341,,,,
2012-05-07 ,16:00:00 ,-3.05543837026729,,,,
2012-05-08 ,16:00:00 ,-0.659657387355957,,,,
2012-05-09 ,16:00:00 ,-1.5576046689879,,,,
2012-05-10 ,16:00:00 ,0.398085873729431,,,,
2012-05-11 ,16:00:00 ,1.05126212282538,,,,
2012-05-14 ,16:00:00 ,0,,,,
2012-05-15 ,16:00:00 ,0,,,,
2012-05-16 ,16:00:00 ,0,,,,
2012-05-17 ,16:00:00 ,0,,,,
2012-05-18 ,16:00:00 ,0,,,,
2012-05-21 ,16:00:00 ,0,,,,
2012-05-22 ,16:00:00 ,0,,,,
2012-05-23 ,16:00:00 ,0,,,,
2012-05-24 ,16:00:00 ,0,,,,
2012-05-25 ,16:00:00 ,0,,,,
2012-05-29 ,16:00:00 ,0,,,,
2012-05-30 ,16:00:00 ,0,,,,
2012-05-31 ,16:00:00 ,0,,,,
2012-06-01 ,16:00:00 ,-0.0638933673859874,,,,
2012-06-04 ,16:00:00 ,-4.92878640842466,,,,
2012-06-05 ,16:00:00 ,0.383869373982629,,,,
2012-06-06 ,16:00:00 ,0,,,,
2012-06-07 ,16:00:00 ,0,,,,
2012-06-08 ,16:00:00 ,0,,,,
2012-06-11 ,16:00:00 ,0,,,,
2012-06-12 ,16:00:00 ,0,,,,
2012-06-13 ,16:00:00 ,0,,,,
2012-06-14 ,16:00:00 ,0,,,,
2012-06-15 ,16:00:00 ,0,,,,
2012-06-18 ,16:00:00 ,0,,,,
2012-06-19 ,16:00:00 ,0,,,,
2012-06-20 ,16:00:00 ,0,,,,
2012-06-21 ,16:00:00 ,0,,,,
2012-06-22 ,16:00:00 ,0,,,,
2012-06-25 ,16:00:00 ,0,,,,
2012-06-26 ,16:00:00 ,0,,,,
2012-06-27 ,16:00:00 ,0,,,,
2012-06-28 ,16:00:00 ,0,,,,
2012-06-29 ,16:00:00 ,0,,,,
2012-07-02 ,16:00:00 ,-0.0673861181735047,,,,
2012-07-03 ,13:00:00 ,0.150473181332567,,,,
2012-07-05 ,16:00:00 ,0.239828145712107,,,,
2012-07-06 ,16:00:00 ,-0.52248232897339,,,,
2012-07-09 ,16:00:00 ,0,,,,
2012-07-10 ,16:00:00 ,0,,,,
2012-07-11 ,16:00:00 ,0,,,,
2012-07-12 ,16:00:00 ,0,,,,
2012-07-13 ,16:00:00 ,0,,,,
2012-07-16 ,16:00:00 ,0,,,,
2012-07-17 ,16:00:00 ,0,,,,
2012-07-18 ,16:00:00 ,0,,,,
2012-07-19 ,16:00:00 ,0,,,,
2012-07-20 ,16:00:00 ,0,,,,
2012-07-23 ,16:00:00 ,0,,,,
2012-07-24 ,16:00:00 ,0,,,,
2012-07-25 ,16:00:00 ,0,,,,
2012-07-26 ,16:00:00 ,0,,,,
2012-07-27 ,16:00:00 ,0,,,,
2012-07-30 ,16:00:00 ,0,,,,
2012-07-31 ,16:00:00 ,0,,,,
2012-08-01 ,16:00:00 ,-0.066330602681796,,,,
2012-08-02 ,16:00:00 ,-0.603107872196751,,,,
2012-08-03 ,16:00:00 ,-1.09492541736488,,,,
2012-08-06 ,16:00:00 ,3.06348281679962,,,,
2012-08-07 ,16:00:00 ,1.5846663531887,,,,
2012-08-08 ,16:00:00 ,2.10065569207889,,,,
2012-08-09 ,16:00:00 ,-0.752234475260294,,,,
2012-08-10 ,16:00:00 ,0,,,,
2012-08-13 ,16:00:00 ,0,,,,
2012-08-14 ,16:00:00 ,0,,,,
2012-08-15 ,16:00:00 ,0,,,,
2012-08-16 ,16:00:00 ,0,,,,
2012-08-17 ,16:00:00 ,0,,,,
2012-08-20 ,16:00:00 ,0,,,,
2012-08-21 ,16:00:00 ,0,,,,
2012-08-22 ,16:00:00 ,0,,,,
2012-08-23 ,16:00:00 ,0,,,,
2012-08-24 ,16:00:00 ,0,,,,
2012-08-27 ,16:00:00 ,0,,,,
2012-08-28 ,16:00:00 ,0,,,,
2012-08-29 ,16:00:00 ,0,,,,
2012-08-30 ,16:00:00 ,0,,,,
2012-08-31 ,16:00:00 ,0,,,,
2012-09-04 ,16:00:00 ,-0.0638267914482368,,,,
2012-09-05 ,16:00:00 ,-0.835656389998122,,,,
2012-09-06 ,16:00:00 ,0.255164234121078,,,,
2012-09-07 ,16:00:00 ,4.19239982206621,,,,
2012-09-10 ,16:00:00 ,1.5266306456226,,,,
2012-09-11 ,16:00:00 ,-1.45602530898599,,,,
2012-09-12 ,16:00:00 ,1.38764127722394,,,,
2012-09-13 ,16:00:00 ,1.29515256964723,,,,
2012-09-14 ,16:00:00 ,2.44745899185106,,,,
2012-09-17 ,16:00:00 ,0.655541257206805,,,,
2012-09-18 ,16:00:00 ,0,,,,
2012-09-19 ,16:00:00 ,0,,,,
2012-09-20 ,16:00:00 ,0,,,,
2012-09-21 ,16:00:00 ,0,,,,
2012-09-24 ,16:00:00 ,0,,,,
2012-09-25 ,16:00:00 ,0,,,,
2012-09-26 ,16:00:00 ,0,,,,
2012-09-27 ,16:00:00 ,0,,,,
2012-09-28 ,16:00:00 ,0,,,,
2012-10-01 ,16:00:00 ,-0.068048734487453,,,,
2012-10-02 ,16:00:00 ,0.156029504463756,,,,
2012-10-03 ,16:00:00 ,0.102116826236364,,,,
2012-10-04 ,16:00:00 ,1.2458881153535,,,,
2012-10-05 ,16:00:00 ,1.73740853655145,,,,
2012-10-08 ,16:00:00 ,-0.690179969746721,,,,
2012-10-09 ,16:00:00 ,-0.496423862177246,,,,
2012-10-10 ,16:00:00 ,-2.24416511381448,,,,
2012-10-11 ,16:00:00 ,-1.18402467181026,,,,
2012-10-12 ,16:00:00 ,1.15228462175891,,,,
2012-10-15 ,16:00:00 ,-0.822985091950163,,,,
2012-10-16 ,16:00:00 ,1.80078411958771,,,,
2012-10-17 ,16:00:00 ,2.46110535562698,,,,
2012-10-18 ,16:00:00 ,1.8615732777358,,,,
2012-10-19 ,16:00:00 ,-0.061140337529808,,,,
2012-10-22 ,16:00:00 ,-2.92522415175068,,,,
2012-10-23 ,16:00:00 ,0.36915810671767,,,,
2012-10-24 ,16:00:00 ,-2.08814636340249,,,,
2012-10-25 ,16:00:00 ,-1.65052385716823,,,,
2012-10-26 ,16:00:00 ,0.798547794874777,,,,
2012-10-31 ,16:00:00 ,0.0683437395231531,,,,
2012-11-01 ,16:00:00 ,1.58903573986463,,,,
2012-11-02 ,16:00:00 ,2.19172059915336,,,,
2012-11-05 ,16:00:00 ,-1.73411926624643,,,,
2012-11-06 ,16:00:00 ,0.485203906655368,,,,
2012-11-07 ,16:00:00 ,1.55630928091664,,,,
2012-11-08 ,16:00:00 ,-2.61154558782593,,,,
2012-11-09 ,16:00:00 ,-2.29015352915271,,,,
2012-11-12 ,16:00:00 ,-0.590176247665831,,,,
2012-11-13 ,16:00:00 ,0,,,,
2012-11-14 ,16:00:00 ,0,,,,
2012-11-15 ,16:00:00 ,0,,,,
2012-11-16 ,16:00:00 ,0,,,,
2012-11-19 ,16:00:00 ,0,,,,
2012-11-20 ,16:00:00 ,0,,,,
2012-11-21 ,16:00:00 ,0,,,,
2012-11-23 ,13:00:00 ,0,,,,
2012-11-26 ,16:00:00 ,0,,,,
2012-11-27 ,16:00:00 ,0,,,,
2012-11-28 ,16:00:00 ,0,,,,
2012-11-29 ,16:00:00 ,0,,,,
2012-11-30 ,16:00:00 ,0,,,,
2012-12-03 ,16:00:00 ,-0.100712324327927,,,,
2012-12-04 ,16:00:00 ,-0.0322249749454902,,,,
2012-12-05 ,16:00:00 ,0,,,,
2012-12-06 ,16:00:00 ,0,,,,
2012-12-07 ,16:00:00 ,0,,,,
2012-12-10 ,16:00:00 ,0,,,,
2012-12-11 ,16:00:00 ,0,,,,
2012-12-12 ,16:00:00 ,0,,,,
2012-12-13 ,16:00:00 ,0,,,,
2012-12-14 ,16:00:00 ,0,,,,
2012-12-17 ,16:00:00 ,0,,,,
2012-12-18 ,16:00:00 ,0,,,,
2012-12-19 ,16:00:00 ,0,,,,
2012-12-20 ,16:00:00 ,0,,,,
2012-12-21 ,16:00:00 ,0,,,,
2012-12-24 ,13:00:00 ,0,,,,
2012-12-26 ,16:00:00 ,0,,,,
2012-12-27 ,16:00:00 ,0,,,,
2012-12-28 ,16:00:00 ,0,,,,
2012-12-31 ,16:00:00 ,0,,,,
2013-01-02 ,16:00:00 ,-0.0569412831839663,,,,
2013-01-03 ,16:00:00 ,3.75318927187723,,,,
2013-01-04 ,16:00:00 ,-0.0537479157057101,,,,
2013-01-07 ,16:00:00 ,0,,,,
2013-01-08 ,16:00:00 ,0,,,,
2013-01-09 ,16:00:00 ,0,,,,
2013-01-10 ,16:00:00 ,0,,,,
2013-01-11 ,16:00:00 ,0,,,,
2013-01-14 ,16:00:00 ,0,,,,
2013-01-15 ,16:00:00 ,0,,,,
2013-01-16 ,16:00:00 ,0,,,,
2013-01-17 ,16:00:00 ,0,,,,
2013-01-18 ,16:00:00 ,0,,,,
2013-01-22 ,16:00:00 ,0,,,,
2013-01-23 ,16:00:00 ,0,,,,
2013-01-24 ,16:00:00 ,0,,,,
2013-01-25 ,16:00:00 ,0,,,,
2013-01-28 ,16:00:00 ,0,,,,
2013-01-29 ,16:00:00 ,0,,,,
2013-01-30 ,16:00:00 ,0,,,,
2013-01-31 ,16:00:00 ,0,,,,
2013-02-01 ,16:00:00 ,-0.0593784633122532,,,,
2013-02-04 ,16:00:00 ,1.1718710494493,,,,
2013-02-05 ,16:00:00 ,-0.94663940138617,,,,
2013-02-06 ,16:00:00 ,1.7211632393633,,,,
2013-02-07 ,16:00:00 ,1.04500387479421,,,,
2013-02-08 ,16:00:00 ,-0.359748008261974,,,,
2013-02-11 ,16:00:00 ,0.91080974430704,,,,
2013-02-12 ,16:00:00 ,0.39336490993889,,,,
2013-02-13 ,16:00:00 ,0.418692930380503,,,,
2013-02-14 ,16:00:00 ,0.0274522156378073,,,,
2013-02-15 ,16:00:00 ,1.52867409283973,,,,
2013-02-19 ,16:00:00 ,-1.29058900479156,,,,
2013-02-20 ,16:00:00 ,1.68499389133534,,,,
2013-02-21 ,16:00:00 ,-3.71528245663216,,,,
2013-02-22 ,16:00:00 ,-1.77928608188866,,,,
2013-02-25 ,16:00:00 ,2.1715888898218,,,,
2013-02-26 ,16:00:00 ,-3.38973628895256,,,,
2013-02-27 ,16:00:00 ,1.14839796825116,,,,
2013-02-28 ,16:00:00 ,1.97752174009119,,,,
2013-03-01 ,16:00:00 ,-0.65380962571278,,,,
2013-03-04 ,16:00:00 ,0.282621477496483,,,,
2013-03-05 ,16:00:00 ,0.600594516996055,,,,
2013-03-06 ,16:00:00 ,1.39156238659131,,,,
2013-03-07 ,16:00:00 ,0.0553274067706105,,,,
2013-03-08 ,16:00:00 ,0.0257992705174144,,,,
2013-03-11 ,16:00:00 ,0.510320167063247,,,,
2013-03-12 ,16:00:00 ,-0.294228967078763,,,,
2013-03-13 ,16:00:00 ,0,,,,
2013-03-14 ,16:00:00 ,0,,,,
2013-03-15 ,16:00:00 ,0,,,,
2013-03-18 ,16:00:00 ,0,,,,
2013-03-19 ,16:00:00 ,0,,,,
2013-03-20 ,16:00:00 ,0,,,,
2013-03-21 ,16:00:00 ,0,,,,
2013-03-22 ,16:00:00 ,0,,,,
2013-03-25 ,16:00:00 ,0,,,,
2013-03-26 ,16:00:00 ,0,,,,
2013-03-27 ,16:00:00 ,0,,,,
2013-03-28 ,16:00:00 ,0,,,,
2013-04-01 ,16:00:00 ,-0.0561739373747107,,,,
2013-04-02 ,16:00:00 ,-1.81718539021161,,,,
2013-04-03 ,16:00:00 ,-0.283321332579366,,,,
2013-04-04 ,16:00:00 ,-2.16586712197486,,,,
2013-04-05 ,16:00:00 ,1.39437064800433,,,,
2013-04-08 ,16:00:00 ,-0.0165855055431063,,,,
2013-04-09 ,16:00:00 ,1.16411448064118,,,,
2013-04-10 ,16:00:00 ,1.12774496636954,,,,
2013-04-11 ,16:00:00 ,1.73408084354642,,,,
2013-04-12 ,16:00:00 ,0.152116326273364,,,,
2013-04-15 ,16:00:00 ,-0.303546119724558,,,,
2013-04-16 ,16:00:00 ,-3.90350998059589,,,,
2013-04-17 ,16:00:00 ,2.51177043278426,,,,
2013-04-18 ,16:00:00 ,-2.62439043722408,,,,
2013-04-19 ,16:00:00 ,-0.51960449902647,,,,
2013-04-22 ,16:00:00 ,1.32755523180929,,,,
2013-04-23 ,16:00:00 ,1.09756989596756,,,,
2013-04-24 ,16:00:00 ,2.38381247294607,,,,
2013-04-25 ,16:00:00 ,0.768056854657569,,,,
