Dates,BookValue,,,,
2009-07-21 ,0.0936967898237546,,,,
2009-07-22 ,-0.171921817871549,,,,
2009-07-23 ,-0.458230312199551,,,,
2009-07-24 ,0.239324007979842,,,,
2009-07-27 ,0.75476614924285,,,,
2009-07-28 ,0.749697844725656,,,,
2009-07-29 ,-0.420638656539757,,,,
2009-07-30 ,-1.1322206103716,,,,
2009-07-31 ,0.381065592989793,,,,
2009-08-03 ,-0.127310513267686,,,,
2009-08-04 ,0.301775674475253,,,,
2009-08-05 ,-0.27135420562059,,,,
2009-08-06 ,0.847051395857304,,,,
2009-08-07 ,0.819411531742482,,,,
2009-08-10 ,-0.292301657297729,,,,
2009-08-11 ,0.169009978808496,,,,
2009-08-12 ,-1.15851596939005,,,,
2009-08-13 ,0.0690844290466493,,,,
2009-08-14 ,0.503508854940171,,,,
2009-08-17 ,0.0115070061828157,,,,
2009-08-18 ,-0.345439305293265,,,,
2009-08-19 ,0.114661184169726,,,,
2009-08-20 ,-0.025588595593579,,,,
2009-08-21 ,0.373967881158756,,,,
2009-08-24 ,0.320171608751274,,,,
2009-08-25 ,0.0523145648550659,,,,
2009-08-26 ,-0.592586377530325,,,,
2009-08-27 ,0.0556082727615365,,,,
2009-08-28 ,-0.291946911779811,,,,
2009-08-31 ,0.47079437420328,,,,
2009-09-01 ,-0.584534000628495,,,,
2009-09-02 ,-0.158847431289479,,,,
2009-09-03 ,-0.624316660993404,,,,
2009-09-04 ,-0.272712548582944,,,,
2009-09-08 ,-0.476170226551786,,,,
2009-09-09 ,-0.435797667755895,,,,
2009-09-10 ,-0.279651682612887,,,,
2009-09-11 ,-0.239851571680112,,,,
2009-09-14 ,0.0269645462485655,,,,
2009-09-15 ,0.688616276971729,,,,
2009-09-16 ,-0.421829233583828,,,,
2009-09-17 ,0.502002858907234,,,,
2009-09-18 ,0.477162131719499,,,,
2009-09-21 ,-0.309762380738753,,,,
2009-09-22 ,-0.705934668477831,,,,
2009-09-23 ,0.28606894087069,,,,
2009-09-24 ,-0.398252100896001,,,,
2009-09-25 ,-0.050093324931913,,,,
2009-09-28 ,0.036303153157121,,,,
2009-09-29 ,-0.0445812972264667,,,,
2009-09-30 ,-0.691123090680914,,,,
2009-10-01 ,-1.32559498960235,,,,
2009-10-02 ,0.277860513858465,,,,
2009-10-05 ,-0.535641616589572,,,,
2009-10-06 ,0.330737351999629,,,,
2009-10-07 ,-0.530503359957282,,,,
2009-10-08 ,0.557876752723487,,,,
2009-10-09 ,0.392433519924066,,,,
2009-10-12 ,-0.458397126291484,,,,
2009-10-13 ,0.102458807181366,,,,
2009-10-14 ,-0.249043138347802,,,,
2009-10-15 ,0.552976618236429,,,,
2009-10-16 ,0.430534597275327,,,,
2009-10-19 ,-0.18699449473347,,,,
2009-10-20 ,0.15778387429319,,,,
2009-10-21 ,0.0610861335850551,,,,
2009-10-22 ,-0.450008362174237,,,,
2009-10-23 ,0.374932948558552,,,,
2009-10-26 ,0.172101967651999,,,,
2009-10-27 ,-0.634029955568753,,,,
2009-10-28 ,1.10029580296819,,,,
2009-10-29 ,0.422990065819708,,,,
2009-10-30 ,0.465155934708788,,,,
2009-11-02 ,-0.828997672477971,,,,
2009-11-03 ,-0.310459528855487,,,,
2009-11-04 ,0.147562476203477,,,,
2009-11-05 ,-1.09647215542297,,,,
2009-11-06 ,-0.555446165674483,,,,
2009-11-09 ,-0.777641486889062,,,,
2009-11-10 ,0.336077892959442,,,,
2009-11-11 ,-0.0229465578377367,,,,
2009-11-12 ,-0.268903510710516,,,,
2009-11-13 ,-0.438669867910088,,,,
2009-11-16 ,-0.580644641428276,,,,
2009-11-17 ,-0.0275847380781595,,,,
2009-11-18 ,0.0761574122355049,,,,
2009-11-19 ,0.645180419004662,,,,
2009-11-20 ,0.11651425832944,,,,
2009-11-23 ,0.102462401237916,,,,
2009-11-24 ,-0.0108637601926703,,,,
2009-11-25 ,0.324919806191622,,,,
2009-11-27 ,-0.0748354780651624,,,,
2009-11-30 ,-0.345760817239266,,,,
2009-12-01 ,0.101024035484044,,,,
2009-12-02 ,-0.307190483266616,,,,
2009-12-03 ,-0.334377629664684,,,,
2009-12-04 ,-0.598247854626193,,,,
2009-12-07 ,-0.0700308742401724,,,,
2009-12-08 ,-0.40341037864784,,,,
2009-12-09 ,0.453816348661316,,,,
2009-12-10 ,-0.227686039568047,,,,
2009-12-11 ,-0.262383132054239,,,,
2009-12-14 ,0.47619875272533,,,,
2009-12-15 ,0.0633383258776937,,,,
2009-12-16 ,-0.127331453030762,,,,
2009-12-17 ,-0.00917387523413342,,,,
2009-12-18 ,0.673420883640741,,,,
2009-12-21 ,-0.670236062279001,,,,
2009-12-22 ,0.20715117276643,,,,
2009-12-23 ,-0.405199375333806,,,,
2009-12-24 ,-0.384728231175063,,,,
2009-12-28 ,0.127681460389758,,,,
2009-12-29 ,0.0267333852290947,,,,
2009-12-30 ,0.0401521805172396,,,,
2009-12-31 ,-0.328265241657548,,,,
2010-01-04 ,-0.654257639877221,,,,
2010-01-05 ,-0.324152301714594,,,,
2010-01-06 ,-0.273492008379846,,,,
2010-01-07 ,0.174444016736611,,,,
2010-01-08 ,1.0246848127063,,,,
2010-01-11 ,0.469978784219307,,,,
2010-01-12 ,0.322940870109661,,,,
2010-01-13 ,0.129813296513941,,,,
2010-01-14 ,-0.31820965617096,,,,
2010-01-15 ,0.450407536540724,,,,
2010-01-19 ,0.221263022816337,,,,
2010-01-20 ,0.00373492771189706,,,,
2010-01-21 ,0.759341043631648,,,,
2010-01-22 ,-0.488504645710071,,,,
2010-01-25 ,-0.798784592626436,,,,
2010-01-26 ,0.159073757138092,,,,
2010-01-27 ,0.0249182495489459,,,,
2010-01-28 ,0.364540253184157,,,,
2010-01-29 ,-0.244125095636984,,,,
2010-02-01 ,0.142607152155593,,,,
2010-02-02 ,-0.601102381014109,,,,
2010-02-03 ,0.0480653605098085,,,,
2010-02-04 ,-0.279377988117464,,,,
2010-02-05 ,0.86706588085161,,,,
2010-02-08 ,0.215709789461315,,,,
2010-02-09 ,-0.52703694996208,,,,
2010-02-10 ,-0.424927383472673,,,,
2010-02-11 ,-0.601037464778135,,,,
2010-02-12 ,-0.918872998294504,,,,
2010-02-16 ,-0.186395504741458,,,,
2010-02-17 ,-0.303470581642832,,,,
2010-02-18 ,-0.180506860538124,,,,
2010-02-19 ,0.092664972226964,,,,
2010-02-22 ,0.477110282586014,,,,
2010-02-23 ,0.385534350974805,,,,
2010-02-24 ,0.39225748819065,,,,
2010-02-25 ,0.181256010931547,,,,
2010-02-26 ,0.0405296746140355,,,,
2010-03-01 ,-0.443052843429148,,,,
2010-03-02 ,-1.02157459240501,,,,
2010-03-03 ,0.197394028881534,,,,
2010-03-04 ,0.456251720614985,,,,
2010-03-05 ,0.000735992464554887,,,,
2010-03-08 ,0.131141050443283,,,,
2010-03-09 ,0.155411381139783,,,,
2010-03-10 ,-0.458450462778546,,,,
2010-03-11 ,-0.0726074409240908,,,,
2010-03-12 ,0.263365132731528,,,,
2010-03-15 ,-0.159636206325734,,,,
2010-03-16 ,-0.174374270471295,,,,
2010-03-17 ,-0.297283881838762,,,,
2010-03-18 ,0.583557331942009,,,,
2010-03-19 ,0.230800261976223,,,,
2010-03-22 ,0.111610594281075,,,,
2010-03-23 ,-0.729416349295425,,,,
2010-03-24 ,-0.213601299560426,,,,
2010-03-25 ,0.967273805827673,,,,
2010-03-26 ,0.243813452538893,,,,
2010-03-29 ,-0.00683259349853844,,,,
2010-03-30 ,-0.0879973267378181,,,,
2010-03-31 ,-0.0906840434125688,,,,
2010-04-01 ,-0.118644697636175,,,,
2010-04-05 ,0.124749076380164,,,,
2010-04-06 ,-0.203801196343292,,,,
2010-04-07 ,0.0462282817077288,,,,
2010-04-08 ,-0.687098671692546,,,,
2010-04-09 ,0.460997163226266,,,,
2010-04-12 ,-0.224819204959985,,,,
2010-04-13 ,-0.118726075046044,,,,
2010-04-14 ,-0.467875211343327,,,,
2010-04-15 ,-0.0250248546327912,,,,
2010-04-16 ,-0.329696291808248,,,,
2010-04-19 ,-0.417524757513347,,,,
2010-04-20 ,1.06070217843312,,,,
2010-04-21 ,-0.0504846529839128,,,,
2010-04-22 ,0.00360684140575568,,,,
2010-04-23 ,-0.924290613325986,,,,
2010-04-26 ,0.465630390826372,,,,
2010-04-27 ,-0.567365940094829,,,,
2010-04-28 ,0.514807155645168,,,,
2010-04-29 ,1.12878367747459,,,,
2010-04-30 ,-0.0778397093860553,,,,
2010-05-03 ,-0.281958850191325,,,,
2010-05-04 ,0.0311138091262749,,,,
2010-05-05 ,0.232711349391798,,,,
2010-05-06 ,0.101392034181007,,,,
2010-05-07 ,0.0999522238098838,,,,
2010-05-10 ,0.182675074823485,,,,
2010-05-11 ,-0.902830707706486,,,,
2010-05-12 ,0.250024992939564,,,,
2010-05-13 ,-0.446163264709667,,,,
2010-05-14 ,0.0639342375866398,,,,
2010-05-17 ,0.46832836579915,,,,
2010-05-18 ,0.033280872788988,,,,
2010-05-19 ,0.0294883630711776,,,,
2010-05-20 ,0.359128801665848,,,,
2010-05-21 ,-0.693291314543808,,,,
2010-05-24 ,0.0257268193215015,,,,
2010-05-25 ,-0.387604877495885,,,,
2010-05-26 ,0.458979538840361,,,,
2010-05-27 ,-0.310571841285316,,,,
2010-05-28 ,0.250261077193344,,,,
2010-06-01 ,-0.614865086766356,,,,
2010-06-02 ,-0.293046323590478,,,,
2010-06-03 ,-0.0359477993585835,,,,
2010-06-04 ,-1.02748224096592,,,,
2010-06-07 ,0.445313914886514,,,,
2010-06-08 ,0.540976860260855,,,,
2010-06-09 ,0.0951222437536126,,,,
2010-06-10 ,-0.428113494508037,,,,
2010-06-11 ,0.163345098451396,,,,
2010-06-14 ,-0.0601369161101218,,,,
2010-06-15 ,0.266545199155257,,,,
2010-06-16 ,-0.0907844498982324,,,,
2010-06-17 ,-0.219567090369048,,,,
2010-06-18 ,0.458052516796776,,,,
2010-06-21 ,0.598691821625097,,,,
2010-06-22 ,0.209364354901083,,,,
2010-06-23 ,0.0866155434823453,,,,
2010-06-24 ,-0.645432422209776,,,,
2010-06-25 ,-0.0593382382934974,,,,
2010-06-28 ,0.0034281807300848,,,,
2010-06-29 ,0.154962369579823,,,,
2010-06-30 ,0.525193212245634,,,,
2010-07-01 ,-0.694783379257382,,,,
2010-07-02 ,-0.740144804953631,,,,
2010-07-06 ,-0.440981745150484,,,,
2010-07-07 ,0.661323192613936,,,,
2010-07-08 ,0.0532618052766831,,,,
2010-07-09 ,0.198648424204842,,,,
2010-07-12 ,0.258385004193205,,,,
2010-07-13 ,0.0228276554929985,,,,
2010-07-14 ,-0.107441779474999,,,,
2010-07-15 ,0.0361900280249841,,,,
2010-07-16 ,-0.117856334124181,,,,
2010-07-19 ,-0.171519512901315,,,,
2010-07-20 ,-0.349225859728386,,,,
2010-07-21 ,-0.435295469831316,,,,
2010-07-22 ,0.264442091256574,,,,
2010-07-23 ,0.0131120772355695,,,,
2010-07-26 ,-0.527082133113003,,,,
2010-07-27 ,-0.0417937114675224,,,,
2010-07-28 ,0.331585497020826,,,,
2010-07-29 ,0.0785794517459433,,,,
2010-07-30 ,0.589150551396035,,,,
2010-08-02 ,-0.796968383675082,,,,
2010-08-03 ,0.736507618019709,,,,
2010-08-04 ,-0.472337914737658,,,,
2010-08-05 ,-0.466755635277072,,,,
2010-08-06 ,0.519372022343213,,,,
2010-08-09 ,-0.228589409751817,,,,
2010-08-10 ,-0.201398251811369,,,,
2010-08-11 ,0.315071886518533,,,,
2010-08-12 ,-0.139916135956869,,,,
2010-08-13 ,-0.00414594576371545,,,,
2010-08-16 ,0.381398465131175,,,,
2010-08-17 ,-0.032796969278879,,,,
2010-08-18 ,-0.0639834226861079,,,,
2010-08-19 ,-0.286029702841135,,,,
2010-08-20 ,-0.354720281974583,,,,
2010-08-23 ,-0.50850746831186,,,,
2010-08-24 ,0.482734225816217,,,,
2010-08-25 ,0.244111225781521,,,,
2010-08-26 ,-0.246511862976138,,,,
2010-08-27 ,0.331816895964123,,,,
2010-08-30 ,0.400072018690004,,,,
2010-08-31 ,0.169800346668773,,,,
2010-09-01 ,0.0138637975935571,,,,
2010-09-02 ,0.394143128419069,,,,
2010-09-03 ,-0.792668252786875,,,,
2010-09-07 ,0.343457405655234,,,,
2010-09-08 ,-0.601612235521537,,,,
2010-09-09 ,0.167934639232994,,,,
2010-09-10 ,0.453454231104316,,,,
2010-09-13 ,-0.258242601401786,,,,
2010-09-14 ,-0.390475369499486,,,,
2010-09-15 ,-0.293814129474735,,,,
2010-09-16 ,-0.180461763032281,,,,
2010-09-17 ,-0.435609224385577,,,,
2010-09-20 ,-0.192458775865332,,,,
2010-09-21 ,0.170533239090153,,,,
2010-09-22 ,-0.19425260930897,,,,
2010-09-23 ,-0.60993696962142,,,,
2010-09-24 ,-1.16679660185745,,,,
2010-09-27 ,0.0879842706559913,,,,
2010-09-28 ,-0.626387972873406,,,,
2010-09-29 ,0.0583511710986888,,,,
2010-09-30 ,-0.389275829207594,,,,
2010-10-01 ,0.0194191811946753,,,,
2010-10-04 ,0.119403670210728,,,,
2010-10-05 ,0.177627843033939,,,,
2010-10-06 ,0.247577580130905,,,,
2010-10-07 ,0.114974343133154,,,,
2010-10-08 ,-0.0849087400639663,,,,
2010-10-11 ,-0.1698457352523,,,,
2010-10-12 ,-0.167657438373573,,,,
2010-10-13 ,0.0314979665621467,,,,
2010-10-14 ,-0.277839939284713,,,,
2010-10-15 ,0.0854217254063102,,,,
2010-10-18 ,-0.176589210454139,,,,
2010-10-19 ,1.07782835975299,,,,
2010-10-20 ,0.0579679016292157,,,,
2010-10-21 ,0.156998583350345,,,,
2010-10-22 ,0.0902412934542508,,,,
2010-10-25 ,-0.889050065163583,,,,
2010-10-26 ,-0.572603649676407,,,,
2010-10-27 ,-0.0704688115704301,,,,
2010-10-28 ,0.115130899030614,,,,
2010-10-29 ,-0.00378448062734793,,,,
2010-11-01 ,-0.785467263029994,,,,
2010-11-02 ,-0.292567143072831,,,,
2010-11-03 ,0.266927026893124,,,,
2010-11-04 ,0.443307273542895,,,,
2010-11-05 ,0.60125641289202,,,,
2010-11-08 ,-0.176967376921406,,,,
2010-11-09 ,-0.160335300826657,,,,
2010-11-10 ,-0.0141530624909788,,,,
2010-11-11 ,0.0299237459533425,,,,
2010-11-12 ,-0.320482619569994,,,,
2010-11-15 ,0.0273798632931494,,,,
2010-11-16 ,-0.192382003555738,,,,
2010-11-17 ,0.216233120723284,,,,
2010-11-18 ,-0.407459618049901,,,,
2010-11-19 ,-0.470040255022994,,,,
2010-11-22 ,-0.59538924716379,,,,
2010-11-23 ,-1.28271615965083,,,,
2010-11-24 ,-0.0559170268335147,,,,
2010-11-26 ,-0.329335742361016,,,,
2010-11-29 ,-0.389582040638771,,,,
2010-11-30 ,0.330062795871101,,,,
2010-12-01 ,-0.545974833153058,,,,
2010-12-02 ,0.514831992748821,,,,
2010-12-03 ,1.17845849946501,,,,
2010-12-06 ,-0.330353259856943,,,,
2010-12-07 ,-0.194631446782759,,,,
2010-12-08 ,0.0134728150764093,,,,
2010-12-09 ,0.89496739422492,,,,
2010-12-10 ,0.384248264625108,,,,
2010-12-13 ,0.207171630121695,,,,
2010-12-14 ,0.129562600897714,,,,
2010-12-15 ,0.700907942679236,,,,
2010-12-16 ,-0.182360082626803,,,,
2010-12-17 ,-0.15659569702087,,,,
2010-12-20 ,-0.499167409885092,,,,
2010-12-21 ,0.39563047600325,,,,
2010-12-22 ,0.34027409678659,,,,
2010-12-23 ,0.701897691850399,,,,
2010-12-27 ,-0.0402521802789375,,,,
2010-12-28 ,0.344871170432982,,,,
2010-12-29 ,-0.0872383883083846,,,,
2010-12-30 ,-0.331953757783926,,,,
2010-12-31 ,-0.348110180388002,,,,
2011-01-03 ,-0.125128717295368,,,,
2011-01-04 ,0.104690325241778,,,,
2011-01-05 ,0.333605580877738,,,,
2011-01-06 ,-0.00934277584953139,,,,
2011-01-07 ,-0.111427031790719,,,,
2011-01-10 ,-0.167636457414459,,,,
2011-01-11 ,-0.156651129114275,,,,
2011-01-12 ,0.394147909412613,,,,
2011-01-13 ,0.566505133906171,,,,
2011-01-14 ,-0.0719189430338346,,,,
2011-01-18 ,0.714364953337829,,,,
2011-01-19 ,0.058313731784396,,,,
2011-01-20 ,-0.236783701317968,,,,
2011-01-21 ,0.285582102290315,,,,
2011-01-24 ,0.552813279970972,,,,
2011-01-25 ,-0.456688306370681,,,,
2011-01-26 ,0.308631412080921,,,,
2011-01-27 ,-0.307169365080964,,,,
2011-01-28 ,0.840987960433036,,,,
2011-01-31 ,0.332446212836933,,,,
2011-02-01 ,0.339930321574538,,,,
2011-02-02 ,-0.316078597168768,,,,
2011-02-03 ,-0.0845709421462429,,,,
2011-02-04 ,-1.01189215586901,,,,
2011-02-07 ,-1.63075678733967,,,,
2011-02-08 ,0.34506653235916,,,,
2011-02-09 ,-0.269958890776929,,,,
2011-02-10 ,-0.217172534321161,,,,
2011-02-11 ,-0.378914995299525,,,,
2011-02-14 ,-1.10001741715425,,,,
2011-02-15 ,0.268524317983598,,,,
2011-02-16 ,0.189971222030008,,,,
2011-02-17 ,-0.0271859512711934,,,,
2011-02-18 ,0.350288642308951,,,,
2011-02-22 ,0.575705727879266,,,,
2011-02-23 ,0.748407818836589,,,,
2011-02-24 ,0.327505766228273,,,,
2011-02-25 ,-0.56538134579002,,,,
2011-02-28 ,-0.484400350218977,,,,
2011-03-01 ,0.478018340164287,,,,
2011-03-02 ,-0.38333767709803,,,,
2011-03-03 ,-0.189261482426122,,,,
2011-03-04 ,-0.0910520392637221,,,,
2011-03-07 ,-0.432720665300049,,,,
2011-03-08 ,0.603832465914437,,,,
2011-03-09 ,-0.0668788803453282,,,,
2011-03-10 ,0.310546324861192,,,,
2011-03-11 ,-0.773211015013429,,,,
2011-03-14 ,-0.0694231648253867,,,,
2011-03-15 ,-0.129034659967169,,,,
2011-03-16 ,-0.0660870502774659,,,,
2011-03-17 ,-0.202435611208793,,,,
2011-03-18 ,1.22679922244654,,,,
2011-03-21 ,0.00658596943629052,,,,
2011-03-22 ,0.642122243500932,,,,
2011-03-23 ,0.185172645981778,,,,
2011-03-24 ,-0.885647370155559,,,,
2011-03-25 ,-0.554151855910863,,,,
2011-03-28 ,0.206890511650721,,,,
2011-03-29 ,-0.124018927991683,,,,
2011-03-30 ,0.0488895034137374,,,,
2011-03-31 ,-0.116102529300062,,,,
2011-04-01 ,0.13767315119007,,,,
2011-04-04 ,0.586386234113666,,,,
2011-04-05 ,-0.288516594047003,,,,
2011-04-06 ,-0.947457002903554,,,,
2011-04-07 ,0.0577339029584846,,,,
2011-04-08 ,-0.125700951469344,,,,
2011-04-11 ,-0.0176250375129653,,,,
2011-04-12 ,0.163405823619515,,,,
2011-04-13 ,-0.168626729323116,,,,
2011-04-14 ,-0.942434878274139,,,,
2011-04-15 ,-0.156810933966824,,,,
2011-04-18 ,0.309482929413265,,,,
2011-04-19 ,-0.172484009351254,,,,
2011-04-20 ,-0.255656207779373,,,,
2011-04-21 ,-0.465328621674275,,,,
2011-04-25 ,0.0580023615579854,,,,
2011-04-26 ,0.26669950239327,,,,
2011-04-27 ,0.137489846329424,,,,
2011-04-28 ,-0.243836740200308,,,,
2011-04-29 ,0.771737063800914,,,,
2011-05-02 ,-0.261075995617295,,,,
2011-05-03 ,0.0440219455709222,,,,
2011-05-04 ,0.712481645363562,,,,
2011-05-05 ,-0.278495525233338,,,,
2011-05-06 ,-0.78405748014189,,,,
2011-05-09 ,-0.391379239408431,,,,
2011-05-10 ,-0.445762373245881,,,,
2011-05-11 ,0.0998659424739123,,,,
2011-05-12 ,-0.0953256975833351,,,,
2011-05-13 ,-0.297913025422061,,,,
2011-05-16 ,0.14747168719953,,,,
2011-05-17 ,1.11948294262666,,,,
2011-05-18 ,0.197153098816866,,,,
2011-05-19 ,-0.452537477097429,,,,
2011-05-20 ,-0.0833271746677796,,,,
2011-05-23 ,-0.733969850107575,,,,
2011-05-24 ,0.0239869881037282,,,,
2011-05-25 ,-0.258453802398741,,,,
2011-05-26 ,-0.331058496966922,,,,
2011-05-27 ,-0.354541104046692,,,,
2011-05-31 ,0.211791448271096,,,,
2011-06-01 ,-0.276926739099099,,,,
2011-06-02 ,-0.378859830001915,,,,
2011-06-03 ,-0.0244640750718048,,,,
2011-06-06 ,0.129139073656213,,,,
2011-06-07 ,0.468057791451619,,,,
2011-06-08 ,0.00741666814715566,,,,
2011-06-09 ,0.635122850746541,,,,
2011-06-10 ,0.759101532122726,,,,
2011-06-13 ,0.193935211271781,,,,
2011-06-14 ,0.128597631545694,,,,
2011-06-15 ,-0.308933101967858,,,,
2011-06-16 ,-0.457947090096316,,,,
2011-06-17 ,0.91424740949997,,,,
2011-06-20 ,0.243007726491267,,,,
2011-06-21 ,-0.00368239895639163,,,,
2011-06-22 ,-0.755148621797651,,,,
2011-06-23 ,-0.0600389881159221,,,,
2011-06-24 ,-0.926546440713285,,,,
2011-06-27 ,-0.191820001604559,,,,
2011-06-28 ,-0.224618898991113,,,,
2011-06-29 ,-0.542700083500088,,,,
2011-06-30 ,0.32159437716847,,,,
2011-07-01 ,-0.135479059665017,,,,
2011-07-05 ,-0.228764711340173,,,,
2011-07-06 ,-0.971322748128898,,,,
2011-07-07 ,-0.388607660480609,,,,
2011-07-08 ,0.201912654798576,,,,
2011-07-11 ,-0.71271014301589,,,,
2011-07-12 ,-0.552382310964806,,,,
2011-07-13 ,0.423917915425151,,,,
2011-07-14 ,-0.598121606215232,,,,
2011-07-15 ,0.581528006282776,,,,
2011-07-18 ,-0.336901746262971,,,,
2011-07-19 ,-0.412341349425721,,,,
2011-07-20 ,-1.13327870830684,,,,
2011-07-21 ,1.38969006066609,,,,
2011-07-22 ,1.8338045298126,,,,
2011-07-25 ,-1.01995812923603,,,,
2011-07-26 ,0.264541416645559,,,,
2011-07-27 ,-0.394539572750769,,,,
2011-07-28 ,0.0785243004865099,,,,
2011-07-29 ,0.60305985162906,,,,
2011-08-01 ,-0.145387912176012,,,,
2011-08-02 ,-0.432640439937115,,,,
2011-08-03 ,0.653053437336819,,,,
2011-08-04 ,-0.659845564235621,,,,
2011-08-05 ,0.538166059819063,,,,
2011-08-08 ,0.0362673458293316,,,,
2011-08-09 ,0.21235287737419,,,,
2011-08-10 ,0.023515196521626,,,,
2011-08-11 ,-1.16657517530658,,,,
2011-08-12 ,0.227129598557042,,,,
2011-08-15 ,-0.84212417564998,,,,
2011-08-16 ,-0.1399412788077,,,,
2011-08-17 ,-0.235656571288791,,,,
2011-08-18 ,0.642415049041296,,,,
2011-08-19 ,0.125702926329037,,,,
2011-08-22 ,-0.231355278432676,,,,
2011-08-23 ,-0.47760474470768,,,,
2011-08-24 ,-1.11014115243464,,,,
2011-08-25 ,0.87196928952992,,,,
2011-08-26 ,0.2611361196367,,,,
2011-08-29 ,-0.837355261975501,,,,
2011-08-30 ,0.056499571594423,,,,
2011-08-31 ,-1.06961797372725,,,,
2011-09-01 ,0.586436725350075,,,,
2011-09-02 ,-1.0693683727344,,,,
2011-09-06 ,-0.361780294846578,,,,
2011-09-07 ,-1.08602027369885,,,,
2011-09-08 ,0.283930150448332,,,,
2011-09-09 ,-0.843459009446292,,,,
2011-09-12 ,0.3960396303771,,,,
2011-09-13 ,0.166904244801804,,,,
2011-09-14 ,-0.429708399528709,,,,
2011-09-15 ,-0.222474083731241,,,,
2011-09-16 ,0.826101875905922,,,,
2011-09-19 ,0.0432364068627,,,,
2011-09-20 ,-1.0927893585267,,,,
2011-09-21 ,-0.305928954576626,,,,
2011-09-22 ,-0.800318299436645,,,,
2011-09-23 ,0.0191637705099541,,,,
2011-09-26 ,-0.447771048788134,,,,
2011-09-27 ,1.28359594896148,,,,
2011-09-28 ,-0.171560645679824,,,,
2011-09-29 ,-0.226806224472303,,,,
2011-09-30 ,2.40197615307195,,,,
2011-10-03 ,-0.626683639044774,,,,
2011-10-04 ,-0.0630381741413376,,,,
2011-10-05 ,0.220500467581161,,,,
2011-10-06 ,0.0387459409750208,,,,
2011-10-07 ,-0.121240020959632,,,,
2011-10-10 ,-1.03292882930296,,,,
2011-10-11 ,0.0612965599687952,,,,
2011-10-12 ,-0.754837397363395,,,,
2011-10-13 ,0.90349498564189,,,,
2011-10-14 ,-1.16593717880088,,,,
2011-10-17 ,0.230017156667592,,,,
2011-10-18 ,-0.421899137640897,,,,
2011-10-19 ,2.20356102103749,,,,
2011-10-20 ,0.487520474765626,,,,
2011-10-21 ,0.801149032266289,,,,
2011-10-24 ,0.400713586147682,,,,
2011-10-25 ,-0.301147126310438,,,,
2011-10-26 ,-0.602031249903259,,,,
2011-10-27 ,0.700073899080371,,,,
2011-10-28 ,1.1862857430306,,,,
2011-10-31 ,-1.19582493255332,,,,
2011-11-01 ,-1.64752035377171,,,,
2011-11-02 ,-0.472721771493406,,,,
2011-11-03 ,1.02834941475556,,,,
2011-11-04 ,-0.269028698157716,,,,
2011-11-07 ,-0.443715747743133,,,,
2011-11-08 ,0.819064635364106,,,,
2011-11-09 ,0.624407497456756,,,,
2011-11-10 ,-0.700465797803519,,,,
2011-11-11 ,0.706499698550067,,,,
2011-11-14 ,0.18323533510777,,,,
2011-11-15 ,-0.268204827085266,,,,
2011-11-16 ,-0.371740953649087,,,,
2011-11-17 ,-0.0832096835692439,,,,
2011-11-18 ,0.224512912663677,,,,
2011-11-21 ,0.932319069548924,,,,
2011-11-22 ,-0.0741892728423669,,,,
2011-11-23 ,-0.795853892217873,,,,
2011-11-25 ,-0.337232689302386,,,,
2011-11-28 ,0.232762495244245,,,,
2011-11-29 ,-0.040320584016402,,,,
2011-11-30 ,-0.24312678004232,,,,
2011-12-01 ,0.905073723253635,,,,
2011-12-02 ,-0.810730485504576,,,,
2011-12-05 ,0.0838042245684517,,,,
2011-12-06 ,0.347615638771472,,,,
2011-12-07 ,0.38414209365249,,,,
2011-12-08 ,0.539970996618888,,,,
2011-12-09 ,-0.904463947553804,,,,
2011-12-12 ,-0.00557921160855681,,,,
2011-12-13 ,-0.528915295000176,,,,
2011-12-14 ,1.10475023610222,,,,
2011-12-15 ,-0.628212969724524,,,,
2011-12-16 ,-0.248460647868339,,,,
2011-12-19 ,-0.394483653519465,,,,
2011-12-20 ,-0.0825103740381158,,,,
2011-12-21 ,0.568592695494488,,,,
2011-12-22 ,0.312513653861026,,,,
2011-12-23 ,0.38054425402359,,,,
2011-12-27 ,0.0795234218354963,,,,
2011-12-28 ,-0.578565707120925,,,,
2011-12-29 ,-0.308781252423215,,,,
2011-12-30 ,0.295406189869869,,,,
2012-01-03 ,-0.355190614874228,,,,
2012-01-04 ,1.08630722189431,,,,
2012-01-05 ,-0.384374465095165,,,,
2012-01-06 ,-0.923174075392217,,,,
2012-01-09 ,-0.265220118814176,,,,
2012-01-10 ,0.108349190938525,,,,
2012-01-11 ,0.406856613330416,,,,
2012-01-12 ,-0.141672912190335,,,,
2012-01-13 ,0.0296270094420919,,,,
2012-01-17 ,-0.372962438213899,,,,
2012-01-18 ,-0.11807939423914,,,,
2012-01-19 ,0.442136911093087,,,,
2012-01-20 ,-0.388890486561189,,,,
2012-01-23 ,0.156899716882978,,,,
2012-01-24 ,0.0132102891916411,,,,
2012-01-25 ,-0.403274713783512,,,,
2012-01-26 ,-0.95364646405303,,,,
2012-01-27 ,-0.415057770473968,,,,
2012-01-30 ,0.456962470005032,,,,
2012-01-31 ,-0.0468168101391609,,,,
2012-02-01 ,-0.00537169841967754,,,,
2012-02-02 ,0.352100320650744,,,,
2012-02-03 ,0.384502303184051,,,,
2012-02-06 ,0.271765547864343,,,,
2012-02-07 ,-0.0826222592057224,,,,
